3;industrial_complex;866.00;11.60;1010.00;5.67;0
3;industrial_complex;919.00;12.30;1029.00;2.05;0
3;industrial_complex;861.00;11.25;992.00;4.71;0
3;industrial_complex;913.00;12.45;1009.00;1.45;0
3;industrial_complex;895.00;11.25;1007.00;4.11;0
3;industrial_complex;877.00;11.82;1003.00;0.50;0
3;air_base;917.00;12.50;1021.00;2.05;0
3;bunker;873.00;11.43;1021.00;6.18;0
3;bunker;891.00;12.50;1035.00;1.10;0
3;bunker;888.00;11.73;1006.00;5.22;0
3;bunker;915.00;12.23;1008.00;0.50;0
3;bunker;878.00;11.88;1014.00;4.62;0
3;bunker;868.00;12.20;1001.00;5.83;0
3;bunker;919.00;12.32;1018.00;3.67;0
3;anti_air_building;914.00;11.82;1028.00;0.40;0
3;anti_air_building;880.00;12.40;1026.00;1.61;0
3;anti_air_building;903.00;11.23;1024.00;5.73;0
3;synthetic_refinery;889.00;11.90;1006.00;2.12;0
3;fuel_silo;899.00;10.78;1005.00;3.68;0
3;radar_station;863.00;10.68;980.00;0.34;0
3;rocket_site;875.00;11.43;1020.00;4.18;0
3;nuclear_reactor;899.00;11.35;1017.00;4.28;0
4;arms_factory;876.00;12.03;1033.00;0.94;0
4;arms_factory;865.00;14.45;1077.00;3.60;0
4;arms_factory;868.00;13.45;1075.00;1.44;0
4;arms_factory;901.00;13.20;1057.00;1.55;0
4;arms_factory;860.00;16.08;1070.00;5.67;0
4;arms_factory;873.00;15.30;1082.00;2.05;0
4;industrial_complex;913.00;13.53;1048.00;4.71;0
4;industrial_complex;882.00;13.35;1041.00;1.45;0
4;industrial_complex;877.00;16.38;1071.00;4.11;0
4;industrial_complex;850.00;13.40;1055.00;0.50;0
4;industrial_complex;860.00;16.30;1068.00;2.05;0
4;industrial_complex;893.00;15.35;1054.00;6.18;0
4;air_base;854.00;11.55;1045.00;1.10;0
4;bunker;882.00;12.70;1039.00;5.22;0
4;bunker;859.00;15.50;1071.00;0.50;0
4;bunker;901.00;13.20;1057.00;4.62;0
4;bunker;880.00;13.38;1050.00;5.83;0
4;bunker;853.00;12.53;1043.00;3.67;0
4;bunker;870.00;13.38;1071.00;0.40;0
4;bunker;869.00;14.85;1058.00;1.61;0
4;anti_air_building;885.00;15.65;1044.00;5.73;0
4;anti_air_building;861.00;11.85;1034.00;2.12;0
4;anti_air_building;900.00;15.23;1062.00;3.68;0
4;synthetic_refinery;848.00;14.23;1074.00;0.06;0
4;fuel_silo;850.00;13.60;1063.00;4.18;0
4;radar_station;838.00;12.68;1041.00;5.86;0
4;rocket_site;852.00;13.90;1066.00;2.12;0
4;nuclear_reactor;861.00;11.23;1030.00;4.79;0
5;arms_factory;829.00;10.80;961.00;1.44;0
5;arms_factory;811.00;10.55;950.00;1.55;0
5;arms_factory;820.00;10.82;973.00;5.67;0
5;arms_factory;821.00;10.82;971.00;2.05;0
5;arms_factory;825.00;10.55;952.00;4.71;0
5;arms_factory;812.00;11.28;962.00;1.45;0
5;industrial_complex;819.00;10.45;959.00;4.11;0
5;industrial_complex;813.00;10.30;933.00;0.50;0
5;industrial_complex;819.00;10.18;946.00;2.05;0
5;industrial_complex;826.00;10.43;965.00;6.18;0
5;industrial_complex;814.00;11.07;979.00;1.10;0
5;industrial_complex;812.00;11.10;976.00;5.22;0
5;air_base;833.00;10.10;941.00;0.50;0
5;naval_base;815.00;10.18;933.00;0.20;18349
5;naval_base;833.00;10.25;956.00;0.42;18679
5;bunker;820.00;11.18;962.00;3.67;0
5;bunker;824.00;10.10;940.00;0.40;0
5;bunker;823.00;11.62;958.00;1.61;0
5;bunker;809.00;11.03;949.00;5.73;0
5;coastal_bunker;824.00;9.80;938.00;0.20;0
5;coastal_bunker;833.00;10.10;944.00;0.42;0
5;dockyard;815.00;10.18;933.00;0.20;0
5;anti_air_building;810.00;11.38;970.00;4.18;0
5;anti_air_building;809.00;11.30;968.00;4.28;0
5;anti_air_building;813.00;10.45;934.00;2.12;0
5;synthetic_refinery;813.00;10.40;945.00;4.79;0
5;fuel_silo;819.00;10.55;955.00;1.17;0
5;radar_station;812.00;10.20;931.00;4.68;0
5;rocket_site;822.00;10.10;941.00;0.57;0
5;nuclear_reactor;823.00;11.68;960.00;4.69;0
6;arms_factory;833.00;10.65;976.00;5.67;0
6;arms_factory;837.00;10.98;979.00;2.05;0
6;arms_factory;846.00;11.98;979.00;4.71;0
6;arms_factory;849.00;11.90;990.00;1.45;0
6;arms_factory;842.00;10.50;967.00;4.11;0
6;arms_factory;859.00;10.20;970.00;0.50;0
6;industrial_complex;860.00;10.28;972.00;2.05;0
6;industrial_complex;855.00;11.50;980.00;6.18;0
6;industrial_complex;832.00;10.60;972.00;1.10;0
6;industrial_complex;835.00;10.90;974.00;5.22;0
6;industrial_complex;851.00;10.35;972.00;0.50;0
6;industrial_complex;858.00;10.50;977.00;4.62;0
6;air_base;849.00;13.05;986.00;5.83;0
6;naval_base;849.00;9.80;967.00;0.20;18949
6;naval_base;841.00;9.82;962.00;0.35;18679
6;bunker;849.00;11.00;977.00;1.61;0
6;bunker;840.00;11.73;970.00;5.73;0
6;coastal_bunker;854.00;9.50;967.00;0.20;0
6;coastal_bunker;841.00;10.20;963.00;0.72;0
6;dockyard;859.00;10.15;969.00;0.20;0
6;anti_air_building;858.00;10.78;981.00;4.18;0
6;anti_air_building;843.00;12.12;984.00;4.28;0
6;anti_air_building;842.00;11.12;971.00;2.12;0
6;synthetic_refinery;832.00;11.07;978.00;4.79;0
6;fuel_silo;855.00;10.55;975.00;1.17;0
6;radar_station;838.00;10.07;960.00;4.68;0
6;rocket_site;840.00;10.70;966.00;0.57;0
6;nuclear_reactor;833.00;10.65;977.00;4.69;0
7;arms_factory;835.00;10.80;1021.00;4.71;0
7;arms_factory;831.00;10.95;998.00;1.45;0
7;arms_factory;842.00;11.57;996.00;4.11;0
7;arms_factory;840.00;11.43;1026.00;0.50;0
7;arms_factory;829.00;11.05;987.00;2.05;0
7;arms_factory;851.00;11.40;1001.00;6.18;0
7;industrial_complex;842.00;11.80;1030.00;1.10;0
7;industrial_complex;828.00;11.25;990.00;5.22;0
7;industrial_complex;840.00;10.80;1006.00;0.50;0
7;industrial_complex;855.00;11.30;1025.00;4.62;0
7;industrial_complex;829.00;11.38;993.00;5.83;0
7;industrial_complex;842.00;12.43;1035.00;3.67;0
7;air_base;827.00;10.78;983.00;0.40;0
7;bunker;840.00;11.48;995.00;1.61;0
7;bunker;819.00;10.93;989.00;5.73;0
7;bunker;855.00;11.05;1009.00;2.12;0
7;bunker;833.00;10.75;1004.00;3.68;0
7;bunker;854.00;11.28;1030.00;0.06;0
7;anti_air_building;840.00;12.00;989.00;4.18;0
7;anti_air_building;852.00;11.23;1029.00;4.28;0
7;anti_air_building;837.00;10.78;1008.00;2.12;0
7;synthetic_refinery;824.00;10.93;1016.00;4.79;0
7;fuel_silo;836.00;12.23;1034.00;1.17;0
7;radar_station;813.00;10.68;985.00;4.68;0
7;rocket_site;841.00;10.68;1019.00;0.57;0
7;nuclear_reactor;823.00;10.80;997.00;4.69;0
8;arms_factory;921.00;13.18;1049.00;4.11;0
8;arms_factory;948.00;10.75;1025.00;0.50;0
8;arms_factory;963.00;10.25;1031.00;2.05;0
8;arms_factory;943.00;11.12;1018.00;6.18;0
8;arms_factory;960.00;10.50;1033.00;1.10;0
8;arms_factory;926.00;12.35;1034.00;5.22;0
8;industrial_complex;961.00;10.62;1013.00;0.50;0
8;industrial_complex;918.00;12.95;1044.00;4.62;0
8;industrial_complex;965.00;10.32;1025.00;5.83;0
8;industrial_complex;945.00;10.88;1041.00;3.67;0
8;industrial_complex;936.00;11.70;1010.00;0.40;0
8;industrial_complex;945.00;11.15;1045.00;1.61;0
8;air_base;933.00;12.70;1017.00;5.73;0
8;naval_base;975.00;10.30;1028.00;0.98;18376
8;naval_base;982.00;10.32;1045.00;1.34;18696
8;naval_base;959.00;10.48;1005.00;0.64;18376
8;naval_base;972.00;10.10;1041.00;-4.51;18696
8;bunker;968.00;10.10;1028.00;4.28;0
8;bunker;941.00;11.60;1025.00;2.12;0
8;bunker;958.00;10.78;1006.00;4.79;0
8;bunker;943.00;11.65;1020.00;1.17;0
8;bunker;916.00;13.12;1047.00;4.18;0
8;bunker;965.00;10.30;1019.00;0.57;0
8;bunker;933.00;13.15;1033.00;4.69;0
8;bunker;955.00;11.07;1051.00;5.90;0
8;bunker;968.00;10.70;1017.00;2.63;0
8;coastal_bunker;955.00;10.03;1003.00;0.64;0
8;coastal_bunker;976.00;10.15;1052.00;1.34;0
8;coastal_bunker;975.00;10.18;1022.00;0.98;0
8;coastal_bunker;972.00;10.12;1031.00;1.18;0
8;dockyard;967.00;9.85;1010.00;0.98;0
8;anti_air_building;934.00;12.88;1030.00;0.13;0
8;anti_air_building;926.00;15.62;1054.00;4.25;0
8;anti_air_building;946.00;10.40;1013.00;4.35;0
8;synthetic_refinery;967.00;10.10;1036.00;2.19;0
8;fuel_silo;951.00;10.38;1008.00;4.85;0
8;radar_station;928.00;12.45;1011.00;1.52;0
8;rocket_site;939.00;11.62;1040.00;2.80;0
8;nuclear_reactor;961.00;10.65;1020.00;0.63;0
9;arms_factory;847.00;15.73;1087.00;2.05;0
9;arms_factory;849.00;16.60;1084.00;6.18;0
9;arms_factory;850.00;17.68;1081.00;1.10;0
9;arms_factory;849.00;14.73;1087.00;5.22;0
9;arms_factory;851.00;16.60;1084.00;0.50;0
9;arms_factory;845.00;15.03;1090.00;4.62;0
9;industrial_complex;851.00;15.38;1087.00;5.83;0
9;industrial_complex;858.00;16.15;1091.00;3.67;0
9;industrial_complex;846.00;14.38;1090.00;0.40;0
9;industrial_complex;853.00;15.43;1087.00;1.61;0
9;industrial_complex;860.00;15.65;1091.00;5.73;0
9;industrial_complex;848.00;14.53;1090.00;2.12;0
9;air_base;847.00;14.43;1096.00;3.68;0
9;bunker;845.00;13.62;1092.00;0.06;0
9;anti_air_building;850.00;13.48;1090.00;4.18;0
9;anti_air_building;849.00;15.75;1096.00;4.28;0
9;anti_air_building;846.00;13.15;1092.00;2.12;0
9;synthetic_refinery;858.00;15.93;1084.00;4.79;0
9;fuel_silo;851.00;15.78;1096.00;1.17;0
9;radar_station;848.00;16.05;1080.00;4.68;0
9;rocket_site;859.00;15.95;1084.00;0.57;0
9;nuclear_reactor;846.00;12.85;1097.00;4.69;0
10;arms_factory;887.00;16.15;1076.00;1.10;0
10;arms_factory;892.00;16.77;1067.00;5.22;0
10;arms_factory;890.00;15.53;1075.00;0.50;0
10;arms_factory;891.00;17.02;1076.00;4.62;0
10;arms_factory;893.00;16.05;1072.00;5.83;0
10;arms_factory;894.00;16.12;1075.00;3.67;0
10;industrial_complex;883.00;15.30;1070.00;0.40;0
10;industrial_complex;889.00;16.58;1065.00;1.61;0
10;industrial_complex;889.00;14.50;1069.00;5.73;0
10;industrial_complex;892.00;15.55;1074.00;2.12;0
10;industrial_complex;883.00;14.23;1066.00;3.68;0
10;industrial_complex;885.00;15.50;1074.00;0.06;0
10;air_base;886.00;13.70;1068.00;4.18;0
10;bunker;889.00;14.62;1071.00;4.28;0
10;anti_air_building;890.00;16.88;1067.00;2.12;0
10;anti_air_building;890.00;15.98;1068.00;4.79;0
10;anti_air_building;889.00;15.03;1076.00;1.17;0
10;synthetic_refinery;891.00;14.85;1072.00;4.18;0
10;fuel_silo;887.00;14.50;1073.00;0.57;0
10;radar_station;882.00;13.95;1064.00;3.92;0
10;rocket_site;895.00;16.90;1072.00;5.90;0
10;nuclear_reactor;889.00;16.90;1066.00;2.63;0
11;arms_factory;782.00;12.68;942.00;0.50;0
11;arms_factory;783.00;13.03;933.00;4.62;0
11;arms_factory;799.00;11.10;916.00;5.83;0
11;arms_factory;756.00;12.68;910.00;3.67;0
11;arms_factory;774.00;10.93;904.00;0.40;0
11;arms_factory;783.00;11.25;902.00;1.61;0
11;industrial_complex;777.00;12.62;923.00;5.73;0
11;industrial_complex;763.00;14.03;918.00;2.12;0
11;industrial_complex;795.00;11.82;938.00;3.68;0
11;industrial_complex;798.00;10.95;928.00;0.06;0
11;industrial_complex;776.00;12.95;936.00;4.18;0
11;industrial_complex;768.00;12.12;909.00;4.28;0
11;air_base;779.00;10.95;909.00;2.12;0
11;naval_base;808.00;9.80;922.00;0.40;18349
11;naval_base;781.00;10.18;896.00;0.28;18594
11;bunker;783.00;13.07;948.00;4.18;0
11;bunker;799.00;11.05;937.00;0.57;0
11;bunker;762.00;12.53;907.00;4.69;0
11;bunker;800.00;11.68;942.00;5.90;0
11;bunker;785.00;11.05;911.00;2.63;0
11;bunker;773.00;11.82;919.00;5.30;0
11;coastal_bunker;809.00;9.80;923.00;0.40;0
11;coastal_bunker;797.00;10.15;911.00;-4.41;0
11;dockyard;805.00;9.88;918.00;0.40;0
11;anti_air_building;803.00;10.78;936.00;2.29;0
11;anti_air_building;806.00;10.23;925.00;0.13;0
11;anti_air_building;754.00;13.03;913.00;4.25;0
11;synthetic_refinery;793.00;10.38;913.00;4.35;0
11;fuel_silo;792.00;11.05;925.00;2.19;0
11;radar_station;748.00;12.23;908.00;4.87;0
11;rocket_site;775.00;12.23;955.00;0.13;0
11;nuclear_reactor;790.00;13.15;943.00;2.80;0
12;arms_factory;742.00;10.53;867.00;5.83;0
12;arms_factory;767.00;10.28;883.00;3.67;0
12;arms_factory;745.00;10.25;845.00;0.40;0
12;arms_factory;753.00;10.40;870.00;1.61;0
12;arms_factory;770.00;10.18;887.00;5.73;0
12;arms_factory;741.00;10.53;848.00;2.12;0
12;industrial_complex;753.00;11.60;877.00;3.68;0
12;industrial_complex;769.00;10.38;891.00;0.06;0
12;industrial_complex;741.00;10.65;851.00;4.18;0
12;industrial_complex;749.00;11.82;880.00;4.28;0
12;industrial_complex;750.00;10.18;861.00;2.12;0
12;industrial_complex;742.00;10.35;861.00;4.79;0
12;air_base;739.00;10.30;837.00;1.17;0
12;naval_base;755.00;10.10;849.00;1.57;17623
12;naval_base;760.00;10.10;869.00;1.14;17623
12;naval_base;772.00;10.12;885.00;0.79;18594
12;naval_base;759.00;10.12;868.00;1.11;17623
12;bunker;754.00;10.28;869.00;2.63;0
12;bunker;741.00;10.55;864.00;5.30;0
12;bunker;766.00;10.12;879.00;1.68;0
12;bunker;751.00;10.20;861.00;4.34;0
12;bunker;756.00;10.10;839.00;1.07;0
12;bunker;740.00;10.25;836.00;2.29;0
12;bunker;734.00;10.73;854.00;0.13;0
12;coastal_bunker;756.00;9.80;862.00;1.11;0
12;coastal_bunker;761.00;10.10;871.00;1.14;0
12;coastal_bunker;764.00;9.80;873.00;0.79;0
12;coastal_bunker;757.00;10.10;839.00;1.57;0
12;dockyard;755.00;10.10;860.00;1.11;0
12;anti_air_building;741.00;10.20;839.00;2.80;0
12;anti_air_building;754.00;10.10;838.00;0.63;0
12;anti_air_building;736.00;10.70;863.00;3.30;0
12;synthetic_refinery;731.00;11.10;844.00;4.86;0
12;fuel_silo;748.00;10.25;858.00;1.24;0
12;radar_station;735.00;10.43;834.00;4.41;0
12;rocket_site;762.00;10.53;881.00;1.75;0
12;nuclear_reactor;746.00;10.20;845.00;3.30;0
13;arms_factory;717.00;11.53;799.00;0.40;0
13;arms_factory;704.00;10.60;771.00;1.61;0
13;arms_factory;714.00;11.75;776.00;5.73;0
13;arms_factory;727.00;10.12;770.00;2.12;0
13;arms_factory;733.00;10.25;779.00;3.68;0
13;arms_factory;737.00;12.48;804.00;0.06;0
13;industrial_complex;702.00;11.98;806.00;4.18;0
13;industrial_complex;711.00;11.98;811.00;4.28;0
13;industrial_complex;725.00;11.98;789.00;2.12;0
13;industrial_complex;711.00;11.62;775.00;4.79;0
13;industrial_complex;706.00;10.50;763.00;1.17;0
13;industrial_complex;709.00;11.50;777.00;4.18;0
13;air_base;740.00;12.35;802.00;0.57;0
13;naval_base;732.00;10.38;768.00;0.59;18467
13;naval_base;762.00;10.28;793.00;-4.60;18727
13;naval_base;722.00;10.10;762.00;1.35;18467
13;bunker;707.00;12.62;813.00;5.30;0
13;bunker;723.00;10.75;778.00;1.68;0
13;bunker;706.00;11.45;774.00;4.34;0
13;bunker;719.00;10.10;767.00;1.07;0
13;bunker;741.00;12.98;799.00;2.29;0
13;bunker;722.00;12.40;796.00;0.13;0
13;bunker;751.00;10.48;790.00;4.25;0
13;bunker;718.00;12.23;807.00;4.35;0
13;coastal_bunker;739.00;10.23;781.00;0.59;0
13;coastal_bunker;724.00;10.18;765.00;1.35;0
13;coastal_bunker;756.00;9.50;788.00;0.32;0
13;dockyard;723.00;9.80;762.00;1.35;0
13;anti_air_building;705.00;11.90;783.00;0.63;0
13;anti_air_building;724.00;10.40;775.00;3.30;0
13;anti_air_building;733.00;10.73;785.00;4.86;0
13;synthetic_refinery;731.00;11.73;791.00;1.24;0
13;fuel_silo;713.00;11.65;808.00;5.37;0
13;radar_station;705.00;10.12;761.00;2.17;0
13;rocket_site;712.00;10.48;772.00;3.30;0
13;nuclear_reactor;754.00;10.65;791.00;1.14;0
14;arms_factory;848.00;10.60;814.00;5.73;0
14;arms_factory;851.00;10.55;812.00;2.12;0
14;arms_factory;851.00;10.32;810.00;3.68;0
14;arms_factory;854.00;10.30;808.00;0.06;0
14;arms_factory;853.00;10.40;813.00;4.18;0
14;arms_factory;847.00;10.50;813.00;4.28;0
14;industrial_complex;854.00;10.35;810.00;2.12;0
14;industrial_complex;847.00;10.20;810.00;4.79;0
14;industrial_complex;854.00;10.30;806.00;1.17;0
14;industrial_complex;857.00;10.28;811.00;4.18;0
14;industrial_complex;847.00;10.32;812.00;0.57;0
14;industrial_complex;856.00;10.28;809.00;4.69;0
14;air_base;844.00;10.50;808.00;5.90;0
14;naval_base;847.00;9.50;801.00;-0.38;17760
14;naval_base;854.00;9.60;805.00;-3.93;18961
14;naval_base;857.00;10.32;786.00;1.37;17883
14;bunker;856.00;10.30;808.00;4.34;0
14;bunker;846.00;10.50;813.00;1.07;0
14;bunker;850.00;10.15;790.00;2.29;0
14;coastal_bunker;857.00;10.32;818.00;-3.93;0
14;coastal_bunker;840.00;9.57;809.00;-2.21;0
14;coastal_bunker;857.00;9.98;787.00;1.37;0
14;dockyard;846.00;9.55;802.00;-0.38;0
14;anti_air_building;850.00;10.38;810.00;4.85;0
14;anti_air_building;855.00;10.28;807.00;0.13;0
14;anti_air_building;846.00;10.62;808.00;2.80;0
14;synthetic_refinery;846.00;10.50;813.00;0.63;0
14;fuel_silo;844.00;10.62;806.00;3.30;0
14;radar_station;847.00;9.50;786.00;6.28;0
14;rocket_site;847.00;10.30;804.00;1.24;0
14;nuclear_reactor;843.00;10.73;807.00;5.37;0
15;arms_factory;957.00;10.38;839.00;3.68;0
15;arms_factory;928.00;12.10;858.00;0.06;0
15;arms_factory;958.00;10.30;852.00;4.18;0
15;arms_factory;954.00;10.10;861.00;4.28;0
15;arms_factory;951.00;10.25;836.00;2.12;0
15;arms_factory;956.00;10.30;851.00;4.79;0
15;industrial_complex;919.00;11.00;849.00;1.17;0
15;industrial_complex;941.00;12.50;862.00;4.18;0
15;industrial_complex;944.00;10.32;852.00;0.57;0
15;industrial_complex;969.00;10.25;845.00;4.69;0
15;industrial_complex;938.00;12.45;861.00;5.90;0
15;industrial_complex;948.00;10.18;827.00;2.63;0
15;air_base;954.00;10.30;843.00;5.30;0
15;naval_base;964.00;9.82;837.00;0.59;18148
15;naval_base;917.00;9.82;844.00;0.17;18148
15;naval_base;939.00;10.68;866.00;-3.06;18956
15;naval_base;947.00;10.25;870.00;-3.93;18045
15;naval_base;966.00;9.85;856.00;-3.52;18045
15;naval_base;933.00;9.50;832.00;-0.79;18148
15;naval_base;943.00;9.80;813.00;-1.57;18148
15;naval_base;960.00;10.12;856.00;-3.73;18045
15;bunker;960.00;10.57;847.00;4.85;0
15;bunker;952.00;10.10;860.00;0.13;0
15;bunker;939.00;10.30;832.00;2.80;0
15;bunker;937.00;12.60;862.00;0.63;0
15;bunker;913.00;10.38;848.00;3.30;0
15;bunker;961.00;10.28;835.00;4.86;0
15;bunker;969.00;10.88;855.00;1.24;0
15;bunker;941.00;10.20;812.00;5.37;0
15;coastal_bunker;923.00;10.85;856.00;-2.03;0
15;coastal_bunker;955.00;10.15;869.00;-3.93;0
15;coastal_bunker;960.00;10.12;856.00;-3.73;0
15;coastal_bunker;972.00;10.32;848.00;0.59;0
15;coastal_bunker;943.00;9.80;813.00;-1.57;0
15;coastal_bunker;932.00;9.80;844.00;-0.79;0
15;coastal_bunker;926.00;9.93;859.00;-2.23;0
15;coastal_bunker;963.00;9.85;835.00;0.59;0
15;dockyard;929.00;9.85;861.00;-2.23;0
15;anti_air_building;934.00;10.25;840.00;5.02;0
15;anti_air_building;938.00;10.88;856.00;2.86;0
15;anti_air_building;954.00;10.30;842.00;0.70;0
15;synthetic_refinery;952.00;10.30;832.00;0.80;0
15;fuel_silo;947.00;10.23;855.00;4.93;0
15;radar_station;940.00;9.50;811.00;1.25;0
15;rocket_site;935.00;10.23;844.00;5.43;0
15;nuclear_reactor;948.00;10.12;833.00;5.54;0
16;arms_factory;1019.00;10.25;866.00;4.18;0
16;arms_factory;1001.00;10.28;873.00;4.28;0
16;arms_factory;1004.00;10.30;868.00;2.12;0
16;arms_factory;1011.00;10.20;873.00;4.79;0
16;arms_factory;1018.00;10.25;870.00;1.17;0
16;arms_factory;1013.00;10.35;867.00;4.18;0
16;industrial_complex;1019.00;10.25;869.00;0.57;0
16;industrial_complex;1017.00;10.43;865.00;4.69;0
16;industrial_complex;1004.00;10.38;871.00;5.90;0
16;industrial_complex;1020.00;10.30;861.00;2.63;0
16;industrial_complex;1001.00;10.28;872.00;5.30;0
16;industrial_complex;1007.00;10.40;870.00;1.68;0
16;air_base;1003.00;10.32;873.00;4.34;0
16;naval_base;1003.00;9.93;867.00;-1.11;18195
16;naval_base;1023.00;10.15;860.00;0.24;18195
16;naval_base;1010.00;9.50;864.00;-0.38;18195
16;bunker;1017.00;10.30;860.00;4.25;0
16;bunker;1016.00;10.48;869.00;4.35;0
16;bunker;1006.00;10.32;869.00;2.19;0
16;coastal_bunker;1018.00;9.57;858.00;0.24;0
16;coastal_bunker;1001.00;9.50;866.00;-1.11;0
16;coastal_bunker;1008.00;9.90;866.00;-0.38;0
16;dockyard;1000.00;9.50;866.00;-1.11;0
16;anti_air_building;1002.00;10.30;873.00;3.30;0
16;anti_air_building;1022.00;10.20;862.00;4.86;0
16;anti_air_building;1012.00;10.20;873.00;1.24;0
16;synthetic_refinery;1006.00;10.38;871.00;5.37;0
16;fuel_silo;1001.00;10.15;867.00;1.75;0
16;radar_station;998.00;9.50;867.00;3.64;0
16;rocket_site;1018.00;10.35;865.00;1.14;0
16;nuclear_reactor;1005.00;10.35;871.00;2.35;0
17;arms_factory;961.00;10.30;1069.00;2.12;0
17;arms_factory;964.00;10.18;1068.00;4.79;0
17;arms_factory;967.00;10.43;1063.00;1.17;0
17;arms_factory;961.00;10.68;1087.00;4.18;0
17;arms_factory;967.00;10.10;1085.00;0.57;0
17;arms_factory;968.00;10.10;1071.00;4.69;0
17;industrial_complex;962.00;10.38;1086.00;5.90;0
17;industrial_complex;958.00;10.32;1078.00;2.63;0
17;industrial_complex;963.00;11.90;1061.00;5.30;0
17;industrial_complex;965.00;10.10;1078.00;1.68;0
17;industrial_complex;958.00;10.30;1074.00;4.34;0
17;industrial_complex;954.00;10.75;1061.00;1.07;0
17;air_base;965.00;10.15;1074.00;2.29;0
17;naval_base;971.00;10.10;1079.00;1.48;18696
17;naval_base;970.00;10.10;1075.00;-4.25;18696
17;naval_base;975.00;10.23;1059.00;-4.39;18696
17;bunker;961.00;10.32;1064.00;2.19;0
17;bunker;969.00;10.10;1065.00;4.85;0
17;bunker;964.00;10.10;1080.00;0.13;0
17;coastal_bunker;971.00;10.10;1076.00;-4.25;0
17;coastal_bunker;971.00;10.20;1063.00;-4.39;0
17;coastal_bunker;971.00;10.10;1083.00;1.48;0
17;dockyard;971.00;10.10;1080.00;1.48;0
17;anti_air_building;965.00;10.18;1067.00;1.24;0
17;anti_air_building;969.00;11.40;1061.00;5.37;0
17;anti_air_building;963.00;10.18;1070.00;1.75;0
17;synthetic_refinery;969.00;10.10;1084.00;3.30;0
17;fuel_silo;954.00;10.78;1071.00;1.14;0
17;radar_station;955.00;12.50;1058.00;1.78;0
17;rocket_site;961.00;10.30;1077.00;0.19;0
17;nuclear_reactor;958.00;10.75;1060.00;1.75;0
18;arms_factory;924.00;15.55;1064.00;1.17;0
18;arms_factory;939.00;11.20;1072.00;4.18;0
18;arms_factory;941.00;14.90;1062.00;0.57;0
18;arms_factory;937.00;13.82;1059.00;4.69;0
18;arms_factory;938.00;13.00;1078.00;5.90;0
18;arms_factory;929.00;13.78;1066.00;2.63;0
18;industrial_complex;937.00;11.73;1075.00;5.30;0
18;industrial_complex;936.00;12.53;1068.00;1.68;0
18;industrial_complex;915.00;16.25;1056.00;4.34;0
18;industrial_complex;945.00;12.18;1055.00;1.07;0
18;industrial_complex;918.00;15.12;1070.00;2.29;0
18;industrial_complex;937.00;13.10;1078.00;0.13;0
18;air_base;943.00;11.68;1071.00;4.25;0
18;bunker;927.00;16.12;1062.00;4.35;0
18;bunker;949.00;11.57;1071.00;2.19;0
18;bunker;946.00;11.60;1060.00;4.85;0
